Station,Habitat,Trap code,Coord.,Alt.,Date,Period,Fraction,Number,Dry weights (g),Comments,Status
ALBLDD+1,WED,ALBLDD+12,N33.13904 W3.98650,914,4/16/2018,April,Other,,0,pot plein de sable,BP
ALBLDD+1,WED,ALBLDD+12,N33.13904 W3.98650,914,4/16/2018,April,Tenebrionidae Diet,0,0,pot plein de sable,BP
ALBLDD+1,WED,ALBLDD+12,N33.13904 W3.98650,914,4/16/2018,April,Tenebrionidae Other,0,0,pot plein de sable,BP
ALBLDD+1,WED,ALBLDD+13,N33.13910 W3.98701,908,4/16/2018,April,Messor,0,0,,BP
ALBLDD+1,WED,ALBLDD+13,N33.13910 W3.98701,908,4/16/2018,April,Other,,0.00046,,BP
ALBLDD+1,WED,ALBLDD+13,N33.13910 W3.98701,908,4/16/2018,April,Tenebrionidae Diet,0,0,,BP
ALBLDD+1,WED,ALBLDD+13,N33.13910 W3.98701,908,4/16/2018,April,Tenebrionidae Other,0,0,,BP
ALBLDD+1,WED,ALBLDD+14,N33.13922 W3.98748,926,4/16/2018,April,Messor,0,0,pot plein de sable,BP
ALBLDD+1,WED,ALBLDD+14,N33.13922 W3.98748,926,4/16/2018,April,Other,,0,pot plein de sable,BP
ALBLDD+1,WED,ALBLDD+14,N33.13922 W3.98748,926,4/16/2018,April,Tenebrionidae Diet,0,0,pot plein de sable,BP
ALBLDD+1,WED,ALBLDD+14,N33.13922 W3.98748,926,4/16/2018,April,Tenebrionidae Other,0,0,pot plein de sable,BP
ALBLDD1,WED,ALBLDD11,N33.17198 W3.97856,958,4/16/2018,April,Messor,0,0,,WT
ALBLDD1,WED,ALBLDD11,N33.17198 W3.97856,958,4/16/2018,April,Other,,0.0035,,WT
ALBLDD1,WED,ALBLDD11,N33.17198 W3.97856,958,4/16/2018,April,Tenebrionidae Diet,0,0,,WT
ALBLDD1,WED,ALBLDD11,N33.17198 W3.97856,958,4/16/2018,April,Tenebrionidae Other,0,0,,WT
ALBLDD1,WED,ALBLDD12,N33.17232 W3.97776,956,4/16/2018,April,Messor,0,0,,WT
ALBLDD1,WED,ALBLDD12,N33.17232 W3.97776,956,4/16/2018,April,Other,,0.00097,,WT
ALBLDD1,WED,ALBLDD12,N33.17232 W3.97776,956,4/16/2018,April,Tenebrionidae Diet,0,0,,WT
ALBLDD1,WED,ALBLDD12,N33.17232 W3.97776,956,4/16/2018,April,Tenebrionidae Other,0,0,,WT
ALBLDD1,WED,ALBLDD13,N33.17216 W3.97769,957,4/16/2018,April,Messor,0,0,,WT
ALBLDD1,WED,ALBLDD13,N33.17216 W3.97769,957,4/16/2018,April,Other,,0.00521,,WT
ALBLDD1,WED,ALBLDD13,N33.17216 W3.97769,957,4/16/2018,April,Tenebrionidae Diet,0,0,,WT
ALBLDD1,WED,ALBLDD13,N33.17216 W3.97769,957,4/16/2018,April,Tenebrionidae Other,0,0,,WT
ALBLDD1,WED,ALBLDD14,N33.17182 W3.97850,958,4/16/2018,April,Messor,0,0,,WT
ALBLDD1,WED,ALBLDD14,N33.17182 W3.97850,958,4/16/2018,April,Other,,0.0128,,WT
ALBLDD1,WED,ALBLDD14,N33.17182 W3.97850,958,4/16/2018,April,Tenebrionidae Diet,0,0,,WT
ALBLDD1,WED,ALBLDD14,N33.17182 W3.97850,958,4/16/2018,April,Tenebrionidae Other,0,0,,WT
ALBREG1,REG,ALBREG11,N33.14206 W3.94076,900,4/16/2018,April,Messor,11,0.03075,,WT
ALBREG1,REG,ALBREG11,N33.14206 W3.94076,900,4/16/2018,April,Other,,0.0278,,WT
ALBREG1,REG,ALBREG11,N33.14206 W3.94076,900,4/16/2018,April,Tenebrionidae Diet,0,0,,WT
ALBREG1,REG,ALBREG11,N33.14206 W3.94076,900,4/16/2018,April,Tenebrionidae Other,0,0,,WT
ALBREG1,REG,ALBREG12,N33.14213 W3.94027,899,4/16/2018,April,Messor,0,0,,WT
ALBREG1,REG,ALBREG12,N33.14213 W3.94027,899,4/16/2018,April,Other,,0.0014,,WT
ALBREG1,REG,ALBREG12,N33.14213 W3.94027,899,4/16/2018,April,Tenebrionidae Diet,0,0,,WT
ALBREG1,REG,ALBREG12,N33.14213 W3.94027,899,4/16/2018,April,Tenebrionidae Other,0,0,,WT
ALBREG1,REG,ALBREG13,N33.14170 W3.94022,898,4/16/2018,April,Messor,3,0.00428,,WT
ALBREG1,REG,ALBREG13,N33.14170 W3.94022,898,4/16/2018,April,Other,,0.00177,,WT
ALBREG1,REG,ALBREG13,N33.14170 W3.94022,898,4/16/2018,April,Tenebrionidae Diet,1,0.06824,,WT
ALBREG1,REG,ALBREG13,N33.14170 W3.94022,898,4/16/2018,April,Tenebrionidae Other,0,0,,WT
ALBREG1,REG,ALBREG14,N33.14163 W3.94069,900,4/16/2018,April,Messor,0,0,pot tres pauvre,WT
ALBREG1,REG,ALBREG14,N33.14163 W3.94069,900,4/16/2018,April,Other,,0,pot tres pauvre,WT
ALBREG1,REG,ALBREG14,N33.14163 W3.94069,900,4/16/2018,April,Tenebrionidae Diet,0,0,pot tres pauvre,WT
ALBREG1,REG,ALBREG14,N33.14163 W3.94069,900,4/16/2018,April,Tenebrionidae Other,0,0,,WT
ALBSEP1,EPA,ALBSEP11,N33.14994 W3.94155,904,4/16/2018,April,Messor,3,0.00354,,WT
ALBSEP1,EPA,ALBSEP11,N33.14994 W3.94155,904,4/16/2018,April,Other,,0.00021,,WT
ALBSEP1,EPA,ALBSEP11,N33.14994 W3.94155,904,4/16/2018,April,Tenebrionidae Diet,0,0,,WT
ALBSEP1,EPA,ALBSEP11,N33.14994 W3.94155,904,4/16/2018,April,Tenebrionidae Other,0,0,,WT
ALBSEP1,EPA,ALBSEP12,N33.14993 W3.94105,904,4/16/2018,April,Messor,1,0.00112,,WT
ALBSEP1,EPA,ALBSEP12,N33.14993 W3.94105,904,4/16/2018,April,Other,,0.00213,,WT
ALBSEP1,EPA,ALBSEP12,N33.14993 W3.94105,904,4/16/2018,April,Tenebrionidae Diet,1,1.154,,WT
ALBSEP1,EPA,ALBSEP12,N33.14993 W3.94105,904,4/16/2018,April,Tenebrionidae Other,0,0,,WT
ALBSEP1,EPA,ALBSEP13,N33.14947 W3.94111,906,4/16/2018,April,Messor,4,0.01344,,WT
ALBSEP1,EPA,ALBSEP13,N33.14947 W3.94111,906,4/16/2018,April,Other,,0.0027,,WT
ALBSEP1,EPA,ALBSEP13,N33.14947 W3.94111,906,4/16/2018,April,Tenebrionidae Diet,0,0,,WT
ALBSEP1,EPA,ALBSEP13,N33.14947 W3.94111,906,4/16/2018,April,Tenebrionidae Other,0,0,,WT
ALBSEP1,EPA,ALBSEP14,N33.14949 W3.94163,906,4/16/2018,April,Messor,0,0,,WT
ALBSEP1,EPA,ALBSEP14,N33.14949 W3.94163,906,4/16/2018,April,Other,,0.00385,,WT
ALBSEP1,EPA,ALBSEP14,N33.14949 W3.94163,906,4/16/2018,April,Tenebrionidae Diet,0,0,,WT
ALBSEP1,EPA,ALBSEP14,N33.14949 W3.94163,906,4/16/2018,April,Tenebrionidae Other,0,0,,WT
Pista1,WED,Pista11,N33.18863 W3.98042,956,4/16/2018,April,Messor,0,0,,WT
Pista1,WED,Pista11,N33.18863 W3.98042,956,4/16/2018,April,Other,,0.0015,,WT
Pista1,WED,Pista11,N33.18863 W3.98042,956,4/16/2018,April,Tenebrionidae Diet,0,0,,WT
Pista1,WED,Pista11,N33.18863 W3.98042,956,4/16/2018,April,Tenebrionidae Other,0,0,,WT
Pista1,WED,Pista12,N33.18895 W3.98081,958,4/16/2018,April,Messor,0,0,,WT
Pista1,WED,Pista12,N33.18895 W3.98081,958,4/16/2018,April,Other,,0.01372,,WT
Pista1,WED,Pista12,N33.18895 W3.98081,958,4/16/2018,April,Tenebrionidae Diet,0,0,,WT
Pista1,WED,Pista12,N33.18895 W3.98081,958,4/16/2018,April,Tenebrionidae Other,0,0,,WT
Pista1,WED,Pista13,N33.18892 W3.98183,958,4/16/2018,April,Messor,0,0,,WT
Pista1,WED,Pista13,N33.18892 W3.98183,958,4/16/2018,April,Other,,0.0283,,WT
Pista1,WED,Pista13,N33.18892 W3.98183,958,4/16/2018,April,Tenebrionidae Diet,0,0,,WT
Pista1,WED,Pista13,N33.18892 W3.98183,958,4/16/2018,April,Tenebrionidae Other,0,0,,WT
Pista1,WED,Pista14,N33.18933 W3.98190,957,4/16/2018,April,Messor,0,0,,WT
Pista1,WED,Pista14,N33.18933 W3.98190,957,4/16/2018,April,Other,,0.00873,,WT
Pista1,WED,Pista14,N33.18933 W3.98190,957,4/16/2018,April,Tenebrionidae Diet,0,0,,WT
Pista1,WED,Pista14,N33.18933 W3.98190,957,4/16/2018,April,Tenebrionidae Other,0,0,,WT
VB17NW1,REG,VB17NW11,N33.24393 W3.95261,988,4/16/2018,April,Messor,2,0.00067,,WT
VB17NW1,REG,VB17NW11,N33.24393 W3.95261,988,4/16/2018,April,Other,,0.00067,,WT
VB17NW1,REG,VB17NW11,N33.24393 W3.95261,988,4/16/2018,April,Tenebrionidae Diet,1,0.04452,,WT
VB17NW1,REG,VB17NW11,N33.24393 W3.95261,988,4/16/2018,April,Tenebrionidae Other,0,0,,WT
VB17NW1,REG,VB17NW12,N33.24378 W3.95208,986,4/16/2018,April,Messor,1,0.00079,,WT
VB17NW1,REG,VB17NW12,N33.24378 W3.95208,986,4/16/2018,April,Other,,0.02533,,WT
VB17NW1,REG,VB17NW12,N33.24378 W3.95208,986,4/16/2018,April,Tenebrionidae Diet,1,0.06153,,WT
VB17NW1,REG,VB17NW12,N33.24378 W3.95208,986,4/16/2018,April,Tenebrionidae Other,0,0,,WT
VB17NW1,REG,VB17NW13,N33.24335 W3.95221,986,4/16/2018,April,Messor,0,0,,WT
VB17NW1,REG,VB17NW13,N33.24335 W3.95221,986,4/16/2018,April,Other,,0.02541,,WT
VB17NW1,REG,VB17NW13,N33.24335 W3.95221,986,4/16/2018,April,Tenebrionidae Diet,1,0.02827,,WT
VB17NW1,REG,VB17NW13,N33.24335 W3.95221,986,4/16/2018,April,Tenebrionidae Other,0,0,,WT
VB17NW1,REG,VB17NW14,N33.24348 W3.95279,987,4/16/2018,April,Messor,1,0.00213,,WT
VB17NW1,REG,VB17NW14,N33.24348 W3.95279,987,4/16/2018,April,Other,,0.00361,,WT
VB17NW1,REG,VB17NW14,N33.24348 W3.95279,987,4/16/2018,April,Tenebrionidae Diet,2,0.04758,,WT
VB17NW1,REG,VB17NW14,N33.24348 W3.95279,987,4/16/2018,April,Tenebrionidae Other,0,0,,WT
VB17NW2,REG,VB17NW21,N33.24432 W3.92586,938,4/16/2018,April,Messor,2,0.00312,,BP
VB17NW2,REG,VB17NW21,N33.24432 W3.92586,938,4/16/2018,April,Other,,0.01281,,BP
VB17NW2,REG,VB17NW21,N33.24432 W3.92586,938,4/16/2018,April,Tenebrionidae Diet,0,0,,BP
VB17NW2,REG,VB17NW21,N33.24432 W3.92586,938,4/16/2018,April,Tenebrionidae Other,0,0,,BP
VB17NW2,REG,VB17NW22,N33.24417 W3.92532,940,4/16/2018,April,Messor,0,0,pot tres pauvre,WT
VB17NW2,REG,VB17NW22,N33.24417 W3.92532,940,4/16/2018,April,Other,,0,pot tres pauvre,WT
VB17NW2,REG,VB17NW22,N33.24417 W3.92532,940,4/16/2018,April,Tenebrionidae Diet,0,0,pot tres pauvre,WT
VB17NW2,REG,VB17NW22,N33.24417 W3.92532,940,4/16/2018,April,Tenebrionidae Other,0,0,pot tres pauvre,WT
VB17NW2,REG,VB17NW23,N33.24373 W3.92547,940,4/16/2018,April,Messor,0,0,,WT
VB17NW2,REG,VB17NW23,N33.24373 W3.92547,940,4/16/2018,April,Other,,0.002,,WT
VB17NW2,REG,VB17NW23,N33.24373 W3.92547,940,4/16/2018,April,Tenebrionidae Diet,0,0,,WT
VB17NW2,REG,VB17NW23,N33.24373 W3.92547,940,4/16/2018,April,Tenebrionidae Other,0,0,,WT
VB17NW2,REG,VB17NW24,N33.24386 W3.92599,942,4/16/2018,April,Messor,0,0,,WT
VB17NW2,REG,VB17NW24,N33.24386 W3.92599,942,4/16/2018,April,Other,,0.00758,,WT
VB17NW2,REG,VB17NW24,N33.24386 W3.92599,942,4/16/2018,April,Tenebrionidae Diet,1,0.05457,,WT
VB17NW2,REG,VB17NW24,N33.24386 W3.92599,942,4/16/2018,April,Tenebrionidae Other,0,0,,WT
VB17NW3,REG,VB17NW31,N33.22191 W3.92567,945,4/16/2018,April,Messor,0,0,,WT
VB17NW3,REG,VB17NW31,N33.22191 W3.92567,945,4/16/2018,April,Other,,0.01466,,WT
VB17NW3,REG,VB17NW31,N33.22191 W3.92567,945,4/16/2018,April,Tenebrionidae Diet,0,0,,WT
VB17NW3,REG,VB17NW31,N33.22191 W3.92567,945,4/16/2018,April,Tenebrionidae Other,0,0,,WT
VB17NW3,REG,VB17NW32,N33.22178 W3.92519,942,4/16/2018,April,Messor,0,0,,WT
VB17NW3,REG,VB17NW32,N33.22178 W3.92519,942,4/16/2018,April,Other,,0.00258,,WT
VB17NW3,REG,VB17NW32,N33.22178 W3.92519,942,4/16/2018,April,Tenebrionidae Diet,0,0,,WT
VB17NW3,REG,VB17NW32,N33.22178 W3.92519,942,4/16/2018,April,Tenebrionidae Other,0,0,,WT
VB17NW3,REG,VB17NW33,N33.22134 W3.92538,942,4/16/2018,April,Messor,0,0,,WT
VB17NW3,REG,VB17NW33,N33.22134 W3.92538,942,4/16/2018,April,Other,,0.03689,,WT
VB17NW3,REG,VB17NW33,N33.22134 W3.92538,942,4/16/2018,April,Tenebrionidae Diet,0,0,,WT
VB17NW3,REG,VB17NW33,N33.22134 W3.92538,942,4/16/2018,April,Tenebrionidae Other,0,0,,WT
VB17NW3,REG,VB17NW34,N33.22149 W3.92586,942,4/16/2018,April,Messor,1,0.00143,,WT
VB17NW3,REG,VB17NW34,N33.22149 W3.92586,942,4/16/2018,April,Other,,0.00976,,WT
VB17NW3,REG,VB17NW34,N33.22149 W3.92586,942,4/16/2018,April,Tenebrionidae Diet,0,0,,WT
VB17NW3,REG,VB17NW34,N33.22149 W3.92586,942,4/16/2018,April,Tenebrionidae Other,0,0,,WT
VB17NW4,REG,VB17NW41,N33.22150 W3.95235,955,4/16/2018,April,Messor,1,0.00053,,WT
VB17NW4,REG,VB17NW41,N33.22150 W3.95235,955,4/16/2018,April,Other,,0.00237,,WT
VB17NW4,REG,VB17NW41,N33.22150 W3.95235,955,4/16/2018,April,Tenebrionidae Diet,1,0.04023,,WT
VB17NW4,REG,VB17NW41,N33.22150 W3.95235,955,4/16/2018,April,Tenebrionidae Other,0,0,,WT
VB17NW4,REG,VB17NW42,N33.22109 W3.95217,955,4/16/2018,April,Messor,41,0.04505,,WT
VB17NW4,REG,VB17NW42,N33.22109 W3.95217,955,4/16/2018,April,Other,,0.0026,,WT
VB17NW4,REG,VB17NW42,N33.22109 W3.95217,955,4/16/2018,April,Tenebrionidae Diet,0,0,,WT
VB17NW4,REG,VB17NW42,N33.22109 W3.95217,955,4/16/2018,April,Tenebrionidae Other,0,0,,WT
VB17NW4,REG,VB17NW43,N33.22093 W3.95263,954,4/16/2018,April,Messor,0,0,,WT
VB17NW4,REG,VB17NW43,N33.22093 W3.95263,954,4/16/2018,April,Other,,0.01846,,WT
VB17NW4,REG,VB17NW43,N33.22093 W3.95263,954,4/16/2018,April,Tenebrionidae Diet,0,0,,WT
VB17NW4,REG,VB17NW43,N33.22093 W3.95263,954,4/16/2018,April,Tenebrionidae Other,0,0,,WT
VB17NW4,REG,VB17NW44,N33.22134 W3.95281,956,4/16/2018,April,Messor,0,0,,WT
VB17NW4,REG,VB17NW44,N33.22134 W3.95281,956,4/16/2018,April,Other,,0.01336,,WT
VB17NW4,REG,VB17NW44,N33.22134 W3.95281,956,4/16/2018,April,Tenebrionidae Diet,2,0.0576,,WT
VB17NW4,REG,VB17NW44,N33.22134 W3.95281,956,4/16/2018,April,Tenebrionidae Other,0,0,,WT
VB17NW5,REG,VB17NW51,N33.23296 W3.93897,951,4/16/2018,April,Messor,0,0,,WT
VB17NW5,REG,VB17NW51,N33.23296 W3.93897,951,4/16/2018,April,Other,,0.02133,,WT
VB17NW5,REG,VB17NW51,N33.23296 W3.93897,951,4/16/2018,April,Tenebrionidae Diet,0,0,,WT
VB17NW5,REG,VB17NW51,N33.23296 W3.93897,951,4/16/2018,April,Tenebrionidae Other,0,0,,WT
VB17NW5,REG,VB17NW52,N33.23271 W3.93853,951,4/16/2018,April,Messor,0,0,,WT
VB17NW5,REG,VB17NW52,N33.23271 W3.93853,951,4/16/2018,April,Other,,0.02234,,WT
VB17NW5,REG,VB17NW52,N33.23271 W3.93853,951,4/16/2018,April,Tenebrionidae Diet,0,0,,WT
VB17NW5,REG,VB17NW52,N33.23271 W3.93853,951,4/16/2018,April,Tenebrionidae Other,0,0,,WT
VB17NW5,REG,VB17NW53,N33.23234 W3.93882,952,4/16/2018,April,Messor,0,0,,WT
VB17NW5,REG,VB17NW53,N33.23234 W3.93882,952,4/16/2018,April,Other,,0.00822,,WT
VB17NW5,REG,VB17NW53,N33.23234 W3.93882,952,4/16/2018,April,Tenebrionidae Diet,0,0,,WT
VB17NW5,REG,VB17NW53,N33.23234 W3.93882,952,4/16/2018,April,Tenebrionidae Other,0,0,,WT
VB17NW5,REG,VB17NW54,N33.23261 W3.93907,952,4/16/2018,April,Messor,0,0,,WT
VB17NW5,REG,VB17NW54,N33.23261 W3.93907,952,4/16/2018,April,Other,,0.00358,,WT
VB17NW5,REG,VB17NW54,N33.23261 W3.93907,952,4/16/2018,April,Tenebrionidae Diet,0,0,,WT
VB17NW5,REG,VB17NW54,N33.23261 W3.93907,952,4/16/2018,April,Tenebrionidae Other,0,0,,WT
WB61NE1,ALF,WB61NE11,N32.70452 W2.29322,1438,4/16/2018,April,Messor,9,0.0167,,NWT
WB61NE1,ALF,WB61NE11,N32.70452 W2.29322,1438,4/16/2018,April,Other,,0.04655,,NWT
WB61NE1,ALF,WB61NE11,N32.70452 W2.29322,1438,4/16/2018,April,Tenebrionidae Diet,1,0.03428,,NWT
WB61NE1,ALF,WB61NE11,N32.70452 W2.29322,1438,4/16/2018,April,Tenebrionidae Other,0,0,,NWT
WB61NE1,ALF,WB61NE12,N32.70439 W2.29259,1438,4/16/2018,April,Messor,5,0.00776,,NWT
WB61NE1,ALF,WB61NE12,N32.70439 W2.29259,1438,4/16/2018,April,Other,,0.0521,,NWT
WB61NE1,ALF,WB61NE12,N32.70439 W2.29259,1438,4/16/2018,April,Tenebrionidae Diet,1,0.03958,,NWT
WB61NE1,ALF,WB61NE12,N32.70439 W2.29259,1438,4/16/2018,April,Tenebrionidae Other,0,0,,NWT
WB61NE1,ALF,WB61NE13,N32.70403 W2.29272,1439,4/16/2018,April,Messor,1,0.0007,,NWT
WB61NE1,ALF,WB61NE13,N32.70403 W2.29272,1439,4/16/2018,April,Other,,0.0177,,NWT
WB61NE1,ALF,WB61NE13,N32.70403 W2.29272,1439,4/16/2018,April,Tenebrionidae Diet,3,0.05089,,NWT
WB61NE1,ALF,WB61NE13,N32.70403 W2.29272,1439,4/16/2018,April,Tenebrionidae Other,0,0,,NWT
WB61NE1,ALF,WB61NE14,N32.70405 W2.29323,1440,4/16/2018,April,Messor,2,0.0027,,NWT
WB61NE1,ALF,WB61NE14,N32.70405 W2.29323,1440,4/16/2018,April,Other,,0.01432,,NWT
WB61NE1,ALF,WB61NE14,N32.70405 W2.29323,1440,4/16/2018,April,Tenebrionidae Diet,3,0.0684,,NWT
WB61NE1,ALF,WB61NE14,N32.70405 W2.29323,1440,4/16/2018,April,Tenebrionidae Other,0,0,,NWT
WB61NE2,ALF,WB61NE21,N32.70424 W2.26634,1466,4/16/2018,April,Messor,11,0.02943,,NWT
WB61NE2,ALF,WB61NE21,N32.70424 W2.26634,1466,4/16/2018,April,Other,,0.00056,,NWT
WB61NE2,ALF,WB61NE21,N32.70424 W2.26634,1466,4/16/2018,April,Tenebrionidae Diet,6,0.15464,,NWT
WB61NE2,ALF,WB61NE21,N32.70424 W2.26634,1466,4/16/2018,April,Tenebrionidae Other,0,0,,NWT
WB61NE2,ALF,WB61NE22,N32.70404 W2.26575,1465,4/16/2018,April,Messor,4,0.00279,,NWT
WB61NE2,ALF,WB61NE22,N32.70404 W2.26575,1465,4/16/2018,April,Other,,0.02043,,NWT
WB61NE2,ALF,WB61NE22,N32.70404 W2.26575,1465,4/16/2018,April,Tenebrionidae Diet,9,0.13325,,NWT
WB61NE2,ALF,WB61NE22,N32.70404 W2.26575,1465,4/16/2018,April,Tenebrionidae Other,0,0,,NWT
WB61NE2,ALF,WB61NE23,N32.70367 W2.26598,1463,4/16/2018,April,Messor,6,0.00284,,NWT
WB61NE2,ALF,WB61NE23,N32.70367 W2.26598,1463,4/16/2018,April,Other,,0.0217,,NWT
WB61NE2,ALF,WB61NE23,N32.70367 W2.26598,1463,4/16/2018,April,Tenebrionidae Diet,3,0.0724,,NWT
WB61NE2,ALF,WB61NE23,N32.70367 W2.26598,1463,4/16/2018,April,Tenebrionidae Other,0,0,,NWT
WB61NE2,ALF,WB61NE24,N32.70392 W2.26623,1463,4/16/2018,April,Messor,5,0.00508,,NWT
WB61NE2,ALF,WB61NE24,N32.70392 W2.26623,1463,4/16/2018,April,Other,,0.18961,,NWT
WB61NE2,ALF,WB61NE24,N32.70392 W2.26623,1463,4/16/2018,April,Tenebrionidae Diet,9,0.18461,,NWT
WB61NE2,ALF,WB61NE24,N32.70392 W2.26623,1463,4/16/2018,April,Tenebrionidae Other,0,0,,NWT
WB61NE3,ALF,WB61NE31,N32.68708 W2.25530,1525,4/16/2018,April,Messor,0,0,,NWT
WB61NE3,ALF,WB61NE31,N32.68708 W2.25530,1525,4/16/2018,April,Other,,0.0194,,NWT
WB61NE3,ALF,WB61NE31,N32.68708 W2.25530,1525,4/16/2018,April,Tenebrionidae Diet,1,0.05413,,NWT
WB61NE3,ALF,WB61NE31,N32.68708 W2.25530,1525,4/16/2018,April,Tenebrionidae Other,0,0,,NWT
WB61NE3,ALF,WB61NE32,N32.68685 W2.25488,1528,4/16/2018,April,Messor,3,0.00315,,NWT
WB61NE3,ALF,WB61NE32,N32.68685 W2.25488,1528,4/16/2018,April,Other,,0.01392,,NWT
WB61NE3,ALF,WB61NE32,N32.68685 W2.25488,1528,4/16/2018,April,Tenebrionidae Diet,2,0.0222,,NWT
WB61NE3,ALF,WB61NE32,N32.68685 W2.25488,1528,4/16/2018,April,Tenebrionidae Other,0,0,,NWT
WB61NE3,ALF,WB61NE33,N32.68646 W2.25523,1527,4/16/2018,April,Messor,17,0.01925,,NWT
WB61NE3,ALF,WB61NE33,N32.68646 W2.25523,1527,4/16/2018,April,Other,,0.05021,,NWT
WB61NE3,ALF,WB61NE33,N32.68646 W2.25523,1527,4/16/2018,April,Tenebrionidae Diet,4,0.28086,,NWT
WB61NE3,ALF,WB61NE33,N32.68646 W2.25523,1527,4/16/2018,April,Tenebrionidae Other,0,0,,NWT
WB61NE3,ALF,WB61NE34,N32.68683 W2.25578,1525,4/16/2018,April,Messor,45,0.07904,,NWT
WB61NE3,ALF,WB61NE34,N32.68683 W2.25578,1525,4/16/2018,April,Other,,0.04349,,NWT
WB61NE3,ALF,WB61NE34,N32.68683 W2.25578,1525,4/16/2018,April,Tenebrionidae Diet,13,0.51504,,NWT
WB61NE3,ALF,WB61NE34,N32.68683 W2.25578,1525,4/16/2018,April,Tenebrionidae Other,0,0,,NWT
WB61NE4,ALF,WB61NE41,N32.68205 W2.29343,1463,4/16/2018,April,Messor,0,0,,NWT
WB61NE4,ALF,WB61NE41,N32.68205 W2.29343,1463,4/16/2018,April,Other,,0.0367,,NWT
WB61NE4,ALF,WB61NE41,N32.68205 W2.29343,1463,4/16/2018,April,Tenebrionidae Diet,0,0,,NWT
WB61NE4,ALF,WB61NE41,N32.68205 W2.29343,1463,4/16/2018,April,Tenebrionidae Other,0,0,,NWT
WB61NE4,ALF,WB61NE422,N32.68205 W2.29284,1460,4/16/2018,April,Messor,4,0.00797,,NWT
WB61NE4,ALF,WB61NE422,N32.68205 W2.29284,1460,4/16/2018,April,Other,,0.04341,,NWT
WB61NE4,ALF,WB61NE422,N32.68205 W2.29284,1460,4/16/2018,April,Tenebrionidae Diet,6,0.17014,,NWT
WB61NE4,ALF,WB61NE422,N32.68205 W2.29284,1460,4/16/2018,April,Tenebrionidae Other,0,0,,NWT
WB61NE4,ALF,WB61NE43,N32.68156 W2.29300,1463,4/16/2018,April,Messor,0,0,,NWT
WB61NE4,ALF,WB61NE43,N32.68156 W2.29300,1463,4/16/2018,April,Other,,0.12304,,NWT
WB61NE4,ALF,WB61NE43,N32.68156 W2.29300,1463,4/16/2018,April,Tenebrionidae Diet,6,0.11843,,NWT
WB61NE4,ALF,WB61NE43,N32.68156 W2.29300,1463,4/16/2018,April,Tenebrionidae Other,0,0,,NWT
WB61NE4,ALF,WB61NE44,N32.68159 W2.29362,1457,4/16/2018,April,Messor,20,0.03017,,NWT
WB61NE4,ALF,WB61NE44,N32.68159 W2.29362,1457,4/16/2018,April,Other,,0.19574,,NWT
